duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,num_packet,type_attack
0,udp,other,SF,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,333,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,17,normal
0,udp,domain_u,SF,46,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,20,normal
0,udp,domain_u,SF,33,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,235,0.92,0.01,0.01,0,0,0,0,0,21,normal
0,tcp,daytime,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,22,1,1,0,0,0.08,0.05,0,255,22,0.09,0.05,0,0,1,1,0,0,20,neptune
11,tcp,smtp,SF,1161,281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,39,113,0.44,0.13,0.03,0.02,0,0,0.03,0,20,normal
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,1,1,0,0,0.17,0.08,0,255,4,0.02,0.07,0.01,0,1,1,0,0,18,neptune
0,udp,domain_u,SF,43,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,19,normal
0,tcp,netbios_dgm,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,3,1,1,0,0,0.01,0.06,0,255,3,0.01,0.08,0,0,1,1,0,0,18,neptune
0,udp,domain_u,SF,45,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,145,0,0,0,0,0.98,0.03,0.01,255,241,0.95,0.01,0,0,0,0,0,0,20,normal
0,tcp,courier,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,0,0,1,1,0.09,0.06,0,255,10,0.04,0.05,0,0,0,0,1,1,18,neptune
0,tcp,http,SF,197,14468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,1,0,0.12,246,255,1,0,0,0.01,0,0,0.01,0.01,21,normal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,1,0,1,1,115,1,0,1,0.5,0,0,0,0,15,ipsweep
0,tcp,mtp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,1,1,0,0,0,1,1,16,portsweep
0,tcp,ftp_data,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,22,60,0.36,0.18,0.05,0.03,0,0,0.05,0,20,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,9,0,0,1,1,0.03,0.06,0,255,9,0.04,0.06,0,0,0,0,1,1,21,neptune
0,tcp,ftp_data,SF,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,191,72,0.38,0.03,0.38,0,0,0,0,0,20,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,0.82,0.81,0,0,0,0.81,1,18,portsweep
0,tcp,smtp,SF,2249,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,112,172,0.59,0.05,0.01,0.01,0,0,0,0,21,normal
0,udp,private,SF,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.11,0.22,0,255,231,0.91,0.01,0,0,0,0,0,0,18,normal
0,tcp,echo,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,21,neptune
0,tcp,smtp,SF,1165,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,166,126,0.76,0.02,0.01,0,0,0,0,0,21,normal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,1,0,1,2,50,1,0,1,0.5,0,0,0,0,16,ipsweep
21,tcp,ftp,SF,240,773,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,58,0.23,0.02,0,0,0,0,0,0,20,normal
0,udp,domain_u,SF,46,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,195,0,0,0,0,0.99,0.01,0,255,254,1,0.01,0,0,0,0,0,0,18,normal
11204,tcp,telnet,SF,6198,12045,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,10,0.04,0.09,0,0,0.73,0.3,0.01,0.2,17,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,11,1,1,0,0,0.04,0.06,0,255,17,0.07,0.05,0,0,1,1,0,0,21,neptune
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.53,0.51,0,0,0,0.52,1,18,portsweep
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,17,1,1,0,0,0.07,0.06,0,255,4,0.02,0.09,0,0,1,1,0,0,21,neptune
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,1,0.1,0,0.89,1,0,1,0,255,1,0,1,0,0,0.09,0,0.9,1,20,satan
0,tcp,http,S1,164,21900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,38,1,0.03,0,0,1,0,0.08,25,255,1,0,0.04,0.03,0.08,0.01,0,0,20,normal
0,tcp,http,SF,331,1721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,1,0,0.47,37,255,1,0,0.03,0.03,0,0,0,0,21,normal
0,tcp,ftp_data,SF,7012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,190,90,0.35,0.03,0.35,0.02,0,0,0,0,21,normal
0,tcp,ftp_data,SF,3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,21,38,0.19,0.1,0.19,0.05,0,0,0,0,20,normal
0,tcp,smtp,SF,1708,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.67,1,0,1,188,102,0.54,0.04,0.01,0,0,0,0,0,21,normal
0,udp,domain_u,SF,43,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,265,0,0,0,0,1,0,0.01,108,200,0.86,0.02,0.86,0.01,0,0,0.1,0,18,normal
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,19,1,1,0,0,0.07,0.06,0,255,2,0.01,0.08,0,0,1,1,0,0,18,neptune
0,tcp,smtp,SF,668,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,4,1,0,0.25,0,0,0,0,0,21,normal
0,udp,private,SF,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,0.5,0,70,70,1,0,0.01,0,0,0,0,0,20,normal
0,tcp,csnet_ns,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,14,0,0,1,1,0.05,0.06,0,255,14,0.05,0.08,0,0,0,0,1,1,20,neptune
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.5,0.33,0,0,1,0,0.67,22,255,1,0,0.09,0.02,0.05,0.01,0,0,18,normal
10438,tcp,telnet,SF,166,58612,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,40,0.16,0.06,0,0,0.52,0.25,0.05,0.12,15,normal
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.17,0,0.83,1,0,1,0,255,1,0,1,0,0,0,0,1,1,20,satan
0,tcp,time,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,22,1,1,0,0,0.09,0.05,0,255,22,0.09,0.05,0,0,1,1,0,0,18,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,8,1,1,0,0,0.03,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,21,neptune
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,9,1,1,0,0,0.08,0.05,0,255,9,0.04,0.05,0,0,1,1,0,0,21,neptune
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,19,1,1,0,0,0.28,0.06,0,255,59,0.23,0.03,0,0,1,1,0,0,20,neptune
0,tcp,hostnames,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,17,1,1,0,0,0.08,0.07,0,255,17,0.07,0.08,0,0,1,1,0,0,19,neptune
0,udp,domain_u,SF,46,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,1,0,0.06,255,248,0.97,0.01,0,0,0,0,0,0,21,normal
0,tcp,http,SF,306,405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0.02,0.02,21,normal
0,tcp,http,SF,310,1828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,15,255,1,0,0.07,0.11,0,0,0.47,0.75,21,normal
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,174,174,1,0,1,0,0,0,0,0,19,normal
0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.05,0,0,1,1,0,0,20,neptune
0,tcp,http,SF,335,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.04,0,0,0,0,21,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,8,1,1,0,0,0.06,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,21,neptune
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,1,0.06,0,0.93,1,0,1,0,255,1,0,1,0,0,0.08,0,0.92,1,18,satan
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,16,1,1,0,0,0.07,0.06,0,255,15,0.06,0.06,0,0,1,1,0,0,21,neptune
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,1,0,1,3,107,1,0,1,0.25,0,0,0,0,15,nmap
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,480,0,0,0,0,1,0,0,60,60,1,0,1,0,0,0,0,0,19,smurf
0,tcp,IRC,RSTO,74,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,77,13,0.17,0.03,0.01,0,0,0,0.1,0.62,17,normal
0,udp,domain_u,SF,45,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,156,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,19,normal
0,tcp,http,SF,312,3758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,83,255,1,0,0.01,0.04,0,0,0,0,21,normal
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,14,1,1,0,0,0.06,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,20,neptune
0,tcp,http,SF,300,1004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,1,0,0.14,13,255,1,0,0.08,0.03,0,0,0,0,21,normal
0,tcp,http,SF,220,3753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,47,255,1,0,0.02,0.02,0,0,0,0,21,normal
0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,19,1,1,0,0,0.08,0.07,0,255,19,0.07,0.07,0,0,1,1,0,0,19,neptune
0,tcp,ftp_data,SF,5319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0.89,0.22,0,46,99,0.65,0.15,0.7,0.02,0,0,0,0,20,normal
0,tcp,ftp_data,SF,276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,42,0.16,0.02,0.16,0,0,0,0.73,0,18,normal
0,tcp,http,SF,219,9617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,116,255,1,0,0.01,0.01,0,0,0,0,21,normal
0,tcp,http,SF,205,1067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0.33,5,255,1,0,0.2,0.09,0,0,0.6,0.42,21,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,13,65,1,0,0.08,0.28,0,0,1,0.97,21,normal
0,tcp,sql_net,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,15,0,0,1,1,0.08,0.07,0,255,15,0.06,0.07,0,0,0,0,1,1,19,neptune
0,tcp,http,SF,279,3101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,27,0,0,0,0,1,0,0.15,252,255,1,0,0,0.01,0,0,0,0,21,normal
0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,17,1,1,0,0,0.07,0.07,0,255,18,0.07,0.07,0,0,1,1,0,0,19,neptune
0,tcp,netbios_ssn,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,1,1,0,0,0.43,0.2,0,255,13,0.05,0.09,0,0,1,1,0,0,20,neptune
0,tcp,http,SF,325,835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,1,0,0.18,189,215,1,0,0.01,0.01,0,0,0,0,21,normal
0,udp,private,SF,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11,11,1,0,0.09,0,0,0,0,0,19,normal
0,tcp,http,SF,221,1739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21,normal
0,tcp,http,SF,282,8222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,1,0,0.12,156,255,1,0,0.01,0.04,0,0,0,0,21,normal
0,udp,domain_u,SF,43,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,0,0,0,0,1,0,0,126,87,0.69,0.02,0.01,0,0,0,0,0,18,normal
0,udp,domain_u,SF,42,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,18,normal
0,tcp,http,SF,206,471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,84,255,1,0,0.01,0.01,0,0,0,0,21,normal
0,tcp,http,SF,289,1492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21,normal
0,tcp,ftp_data,SF,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,105,0.41,0.02,0.41,0,0,0,0,0,20,normal
0,tcp,courier,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,20,1,1,0,0,0.13,0.05,0,255,20,0.08,0.06,0,0,1,1,0,0,18,neptune
0,tcp,http,SF,281,417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,1,0,0.21,6,255,1,0,0.17,0.01,0,0,0,0,21,normal
0,tcp,netstat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,13,1,1,0,0,0.06,0.05,0,255,13,0.05,0.06,0,0,1,1,0,0,19,neptune
0,tcp,ftp_data,SF,567,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,182,66,0.26,0.04,0.26,0.03,0.02,0.02,0,0,21,normal
0,tcp,http,SF,270,3889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,250,0.98,0.01,0,0,0,0,0.02,0.02,21,normal
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.18,0,0.82,1,0,1,0,255,1,0,1,0,0,0.12,0,0.88,1,20,satan
0,tcp,link,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,5,1,1,0,0,0.04,0.06,0,255,8,0.03,0.08,0,0,1,1,0,0,21,neptune
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,147,0.58,0.02,0.58,0,0.01,0,0,0,19,smurf
0,tcp,http,SF,305,364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,9,255,1,0,0.11,0.03,0,0,0,0,21,normal
0,tcp,http,SF,322,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21,normal
2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,40,30,0.3,0.08,0.3,0.07,0,0,0,0,19,normal
0,tcp,ftp_data,SF,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,58,0.23,0.02,0.05,0,0.62,0.69,0,0,14,normal
0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,9,1,1,0,0,0.03,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,20,neptune
0,tcp,efs,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,9,1,1,0,0,0.07,0.06,0,255,16,0.06,0.06,0,0,1,1,0,0,20,neptune
0,tcp,nntp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,13,1,1,0,0,0.13,0.06,0,2,1,0.5,1,0.5,0,1,1,0,0,18,neptune
0,udp,domain_u,SF,44,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,146,0,0,0,0,0.98,0.03,0.02,255,189,0.74,0.02,0,0,0,0,0,0,20,normal
0,tcp,http,SF,309,759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,1,0,0.3,255,255,1,0,0,0,0,0,0,0,21,normal
0,tcp,http,SF,303,316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,21,normal
0,tcp,http,SF,336,8244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,1,0,0.29,255,255,1,0,0,0,0,0,0,0,21,normal
2,tcp,ftp,SF,1201,2447,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,108,0.42,0.02,0,0,0,0,0.01,0,15,warezclient
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1,1,0,0,1,0,0,255,20,0.08,0.07,0,0,1,1,0,0,19,neptune
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,16,1,1,0,0,0.23,0.06,0,151,39,0.25,0.03,0.03,0.05,0.99,0.92,0,0,18,neptune
0,tcp,http,SF,202,2435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21,normal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,1,0,1,2,102,1,0,1,0.25,0,0,0,0,16,nmap
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,1,0.09,1,0.9,0,0,1,0,255,1,0,1,0,0,0.11,1,0.89,0,19,satan
0,tcp,http,SF,207,306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,15,0.33,0.13,0,0,1,0,0.27,255,255,1,0,0,0,0,0,0,0,18,normal
0,udp,private,SF,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,216,184,0.85,0.01,0.85,0,0,0,0,0,12,nmap
0,tcp,http,SF,288,511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,1,0,0.16,255,255,1,0,0,0,0,0,0,0,21,normal
0,tcp,smtp,SF,636,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,164,99,0.6,0.04,0.01,0,0,0,0,0,21,normal
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,1,0.1,0,0.9,1,0,1,0,255,1,0,1,0,0,0.11,0,0.89,1,17,satan
0,tcp,http,SF,345,2090,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,3,1,1,0,0,0.03,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,21,neptune
0,tcp,http,SF,300,1037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,38,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,21,normal
0,tcp,http,SF,173,4306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,20,normal
0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,255,82,0.32,0.01,0.32,0,0,0,0,0,15,teardrop
4,tcp,smtp,SF,1018,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,106,181,0.74,0.04,0.01,0.01,0,0,0,0,21,normal
0,tcp,systat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,16,1,1,0,0,0.07,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,20,neptune
0,tcp,http,SF,278,376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,1,0,0.15,30,255,1,0,0.03,0.05,0,0,0,0,21,normal
0,tcp,name,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,4,1,1,0,0,0.01,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,19,neptune
0,tcp,http,SF,220,3432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,25,255,1,0,0.04,0.06,0,0,0,0,21,normal
0,tcp,http,SF,222,8502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.33,0.33,0,0,1,0,0,87,123,1,0,0.01,0.07,0.01,0.01,0,0,18,normal
0,tcp,http,SF,321,581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,21,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,9,1,1,0,0,0.05,0.06,0,255,19,0.07,0.08,0,0,1,1,0,0,19,neptune
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,1,0,1,1,25,1,0,1,0.56,0,0,0,0,15,ipsweep
0,tcp,http,SF,218,1211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.12,0.12,0,0,1,0,0,7,255,1,0,0.14,0.02,0,0,0,0,21,normal
0,tcp,netbios_dgm,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,3,1,1,0,0,0.01,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,20,neptune
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,0,0,1,0,0,7,7,1,0,0.14,0,0.71,0.71,0,0,18,neptune
0,tcp,http,SF,298,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,21,normal
0,tcp,http,SF,312,3368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,21,normal
0,tcp,http,SF,352,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,0.11,7,255,1,0,0.14,0.04,0,0,0,0,21,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,20,1,1,0,0,0.15,0.07,0,255,2,0.01,0.08,0,0,1,1,0,0,21,neptune
0,tcp,smtp,SF,763,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,13,87,0.46,0.31,0.08,0.02,0,0,0,0,21,normal
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,206,0.81,0.12,0.81,0,0,0,0,0,19,smurf
0,tcp,http,SF,245,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,1,0,0.15,89,255,1,0,0.01,0.02,0,0,0,0,21,normal
0,tcp,http,SF,223,418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,27,0,0,0,0,1,0,0.07,65,255,1,0,0.02,0.03,0,0,0,0,21,normal
